order_id,customer_id_hash,country_code,order_created_at,cancelled_flag,late_delivery_flag,delivery_delay_minutes,updated_at
ord_0000049,cust_2f1987bf98c0,DE,2026-01-05,0,0,0,2026-01-05T11:07:00
ord_0000050,cust_d8912eba4a0d,DE,2026-01-05,0,0,0,2026-01-05T07:18:00
ord_0000051,cust_8952115444ba,DE,2026-01-05,0,0,0,2026-01-10T04:55:00
ord_0000052,cust_8b496bf96bbc,DE,2026-01-05,0,0,0,2026-01-05T21:43:00
ord_0000053,cust_51054b8a0328,DE,2026-01-05,0,0,0,2026-01-05T15:19:00
ord_0000054,cust_929f003731a9,DE,2026-01-05,0,0,0,2026-01-05T03:10:00
ord_0000055,cust_0252b081bda7,DE,2026-01-05,0,0,0,2026-01-05T15:04:00
ord_0000056,cust_7e07ae1a0cd3,DE,2026-01-05,0,0,0,2026-01-05T05:04:00
ord_0000057,cust_cf3ff1a00fa1,DE,2026-01-05,0,0,0,2026-01-05T17:34:00
ord_0000058,cust_b4944c6ff08d,DE,2026-01-05,0,0,0,2026-01-05T09:36:00
ord_0000059,cust_a85e9db4851f,DE,2026-01-05,0,0,0,2026-01-05T14:21:00
ord_0000060,cust_8e612bd1f5d1,DE,2026-01-05,0,0,0,2026-01-05T11:07:00
ord_0000061,cust_afa472a961fb,DE,2026-01-05,0,0,0,2026-01-05T16:40:00
ord_0000062,cust_3038bfb575be,DE,2026-01-05,0,0,0,2026-01-05T08:45:00
ord_0000063,cust_d4679c618f1a,DE,2026-01-05,0,0,0,2026-01-05T23:18:00
ord_0000064,cust_d8d851022fbb,DE,2026-01-05,0,0,0,2026-01-05T03:17:00
ord_0000065,cust_495afe547bef,DE,2026-01-05,0,0,0,2026-01-05T07:44:00
ord_0000066,cust_0f427d4e1430,DE,2026-01-05,0,0,0,2026-01-05T21:09:00
ord_0000067,cust_6ae2718959c4,DE,2026-01-05,1,0,0,2026-01-05T05:26:00
ord_0000068,cust_0791963ca266,DE,2026-01-05,0,0,0,2026-01-05T18:24:00
ord_0000069,cust_59a6d3288187,DE,2026-01-05,0,0,0,2026-01-05T14:06:00
ord_0000070,cust_a0eaec5a55dc,DE,2026-01-05,0,0,0,2026-01-05T05:15:00
ord_0000071,cust_55c8079ac96c,DE,2026-01-05,0,0,0,2026-01-05T08:29:00
ord_0000072,cust_8bd9c0d45353,DE,2026-01-05,0,0,0,2026-01-05T19:19:00
ord_0000073,cust_3658d7fa3c43,DE,2026-01-05,0,0,0,2026-01-05T10:44:00
ord_0000074,cust_43974ed74066,DE,2026-01-05,0,0,0,2026-01-05T10:49:00
ord_0000075,cust_04edd1d77368,DE,2026-01-05,0,0,0,2026-01-05T21:02:00
ord_0000076,cust_d829857eb136,DE,2026-01-05,0,0,0,2026-01-05T12:33:00
ord_0000077,cust_e401f2bd399f,DE,2026-01-05,0,0,0,2026-01-05T03:09:00
ord_0000078,cust_f1607c19a0f9,DE,2026-01-05,1,0,0,2026-01-05T18:07:00
ord_0000079,cust_debc96817a35,DE,2026-01-05,0,0,0,2026-01-05T18:20:00
ord_0000080,cust_5b4afb8d2ed6,DE,2026-01-05,1,1,94,2026-01-05T04:06:00
ord_0000081,cust_b6b1b469ea43,DE,2026-01-05,0,0,0,2026-01-05T16:39:00
ord_0000082,cust_a5abb1500bde,DE,2026-01-05,0,0,0,2026-01-05T21:22:00
ord_0000083,cust_8b940be7fb78,DE,2026-01-05,0,1,94,2026-01-05T19:13:00
ord_0000084,cust_6b51d431df5d,DE,2026-01-05,0,0,0,2026-01-05T05:34:00
ord_0000085,cust_b01672c37b29,DE,2026-01-05,0,1,25,2026-01-05T14:33:00
ord_0000086,cust_728edd27debc,DE,2026-01-05,0,1,63,2026-01-05T03:08:00
ord_0000087,cust_9a0d49266d4f,DE,2026-01-05,0,0,0,2026-01-05T21:41:00
ord_0000088,cust_ca05bc2bf737,DE,2026-01-05,0,0,0,2026-01-05T14:20:00
ord_0000089,cust_3c1b7053f0ed,DE,2026-01-05,0,0,0,2026-01-05T05:35:00
ord_0000090,cust_8b0ae2d638c1,DE,2026-01-05,0,0,0,2026-01-05T10:38:00
ord_0000091,cust_e97776493f21,DE,2026-01-05,0,0,0,2026-01-05T08:51:00
ord_0000092,cust_8352dd9eb8b6,DE,2026-01-05,0,1,75,2026-01-08T11:22:00
ord_0000093,cust_1de4842b42fa,DE,2026-01-05,0,0,0,2026-01-05T06:23:00
ord_0000094,cust_fc56dbc6d465,DE,2026-01-05,0,0,0,2026-01-05T22:27:00
ord_0000095,cust_1bc3201a9f24,DE,2026-01-05,0,0,0,2026-01-05T08:25:00
ord_0000096,cust_23e8b0175874,DE,2026-01-05,0,1,29,2026-01-05T13:34:00
ord_0000097,cust_a88a7902cb4e,DE,2026-01-05,0,0,0,2026-01-05T11:36:00
ord_0000098,cust_0359bdb72fa3,DE,2026-01-05,0,0,0,2026-01-05T03:27:00
ord_0000099,cust_67d1514f9bb6,DE,2026-01-05,0,0,0,2026-01-05T21:07:00
ord_0000100,cust_5658b88806a2,DE,2026-01-05,0,0,0,2026-01-05T20:09:00
ord_0000101,cust_6793f9e266ce,DE,2026-01-05,0,0,0,2026-01-05T21:40:00
ord_0000102,cust_5817ae494837,DE,2026-01-05,0,0,0,2026-01-05T03:19:00
ord_0000103,cust_2747827914ba,DE,2026-01-05,0,0,0,2026-01-05T02:28:00
ord_0000104,cust_a3346b8b4c26,DE,2026-01-05,0,0,0,2026-01-05T21:11:00
ord_0000105,cust_0252fa3e9d9c,DE,2026-01-05,0,0,0,2026-01-05T20:03:00
ord_0000106,cust_683d098205b1,DE,2026-01-05,0,0,0,2026-01-05T05:58:00
ord_0000107,cust_50a0a04f2d67,DE,2026-01-05,0,0,0,2026-01-05T05:42:00
ord_0000108,cust_f369cb89fc62,DE,2026-01-05,0,0,0,2026-01-05T07:21:00
ord_0000109,cust_3a6e2b22591e,DE,2026-01-05,0,1,76,2026-01-05T05:38:00
ord_0000110,cust_38879b6376fb,DE,2026-01-05,0,0,0,2026-01-05T16:57:00
ord_0000111,cust_f2bdda2192b2,DE,2026-01-05,0,0,0,2026-01-05T07:51:00
ord_0000112,cust_82555dabb539,DE,2026-01-05,0,0,0,2026-01-05T06:17:00
ord_0000113,cust_9bdb2af67992,DE,2026-01-05,0,0,0,2026-01-05T12:15:00
ord_0000114,cust_182dc6b90f1c,DE,2026-01-05,0,0,0,2026-01-05T16:44:00
ord_0000115,cust_7595dae9cde8,DE,2026-01-05,0,0,0,2026-01-05T17:27:00
ord_0000116,cust_f626051bc944,DE,2026-01-05,0,0,0,2026-01-05T18:01:00
ord_0000117,cust_b458944d9ec4,DE,2026-01-05,1,0,0,2026-01-05T13:23:00
ord_0000118,cust_af9d0081b521,DE,2026-01-05,0,1,78,2026-01-05T02:20:00
ord_0000119,cust_757b6b66ed18,DE,2026-01-05,0,0,0,2026-01-05T21:21:00
ord_0000120,cust_04222ea3e14c,DE,2026-01-05,0,0,0,2026-01-05T17:17:00
ord_0000121,cust_2452984f72ef,DE,2026-01-05,0,0,0,2026-01-05T15:38:00
ord_0000122,cust_72b31cf00f8a,DE,2026-01-05,0,0,0,2026-01-05T02:04:00
ord_0000123,cust_cf1881df6f16,DE,2026-01-05,0,1,77,2026-01-05T12:23:00
ord_0000124,cust_621cb5d0bdea,DE,2026-01-05,0,0,0,2026-01-05T21:17:00
ord_0000125,cust_f48280c01077,DE,2026-01-05,0,0,0,2026-01-05T20:18:00
ord_0000126,cust_838f461c2fa6,DE,2026-01-05,0,0,0,2026-01-05T11:42:00
ord_0000127,cust_c66bbe9d118f,DE,2026-01-05,0,0,0,2026-01-05T04:12:00
ord_0000128,cust_68f10bf021d7,DE,2026-01-05,0,0,0,2026-01-05T10:25:00
ord_0000129,cust_d874e4e4a5df,DE,2026-01-05,0,0,0,2026-01-05T12:08:00
ord_0000130,cust_dfe62e836a0a,DE,2026-01-05,0,0,0,2026-01-05T10:10:00
ord_0000131,cust_d1c78c9aa5dc,DE,2026-01-05,0,0,0,2026-01-05T05:40:00
ord_0000132,cust_6495da527bb6,DE,2026-01-05,0,0,0,2026-01-05T01:05:00
ord_0000133,cust_df34d853f2f2,DE,2026-01-05,0,0,0,2026-01-05T21:19:00
ord_0000134,cust_4dea5c7cb70f,DE,2026-01-05,0,0,0,2026-01-05T05:20:00
ord_0000135,cust_25b7c81e7700,NL,2026-01-05,0,0,0,2026-01-05T08:09:00
ord_0000136,cust_1c0e147e6071,NL,2026-01-05,0,0,0,2026-01-05T07:48:00
ord_0000137,cust_a0b5322afbb0,NL,2026-01-05,0,0,0,2026-01-05T12:03:00
ord_0000138,cust_e50b6b02d6d9,NL,2026-01-05,0,0,0,2026-01-05T12:48:00
ord_0000139,cust_4e67c080014a,NL,2026-01-05,0,0,0,2026-01-05T20:43:00
ord_0000140,cust_60f070e33932,NL,2026-01-05,0,0,0,2026-01-05T17:02:00
ord_0000141,cust_aa13fda43018,NL,2026-01-05,0,0,0,2026-01-05T13:39:00
ord_0000142,cust_c75cb66ae28d,NL,2026-01-05,0,0,0,2026-01-05T14:37:00
ord_0000143,cust_ee1a7173778d,NL,2026-01-05,0,0,0,2026-01-05T06:33:00
ord_0000144,cust_caa1aedb2a6c,NL,2026-01-05,0,0,0,2026-01-05T14:09:00
ord_0000145,cust_c57727d64e31,NL,2026-01-05,0,0,0,2026-01-05T22:30:00
ord_0000146,cust_1090b9e9eba7,NL,2026-01-05,0,0,0,2026-01-05T08:17:00
ord_0000147,cust_df4011e630c0,NL,2026-01-05,0,0,0,2026-01-05T09:18:00
ord_0000148,cust_58eb0dd988df,NL,2026-01-05,0,1,21,2026-01-05T15:41:00
ord_0000149,cust_aaf5060b9517,NL,2026-01-05,0,0,0,2026-01-05T17:14:00
ord_0000150,cust_0788979fc936,NL,2026-01-05,0,0,0,2026-01-05T02:58:00
ord_0000151,cust_aaee0ce51abf,NL,2026-01-05,0,0,0,2026-01-05T10:56:00
ord_0000152,cust_2c6499976963,NL,2026-01-05,0,0,0,2026-01-05T17:29:00
ord_0000153,cust_a39ff608d7c5,NL,2026-01-05,0,0,0,2026-01-05T07:11:00
ord_0000154,cust_f3457dabe1b4,NL,2026-01-05,0,0,0,2026-01-05T01:16:00
ord_0000155,cust_33bf4329c846,NL,2026-01-05,0,0,0,2026-01-05T04:29:00
ord_0000156,cust_fd68fcf88c30,NL,2026-01-05,0,0,0,2026-01-05T05:30:00
ord_0000157,cust_c49b60838c5c,NL,2026-01-05,0,0,0,2026-01-05T20:55:00
ord_0000158,cust_18ecbac91f2c,NL,2026-01-05,0,0,0,2026-01-05T06:20:00
ord_0000159,cust_9d693eeee1d1,NL,2026-01-05,0,0,0,2026-01-05T15:36:00
ord_0000160,cust_983bd614bb5a,NL,2026-01-05,0,1,20,2026-01-05T02:59:00
ord_0000161,cust_cdb1cf26ad26,NL,2026-01-05,0,0,0,2026-01-05T15:55:00
ord_0000162,cust_86b700fab5db,NL,2026-01-05,0,0,0,2026-01-05T17:08:00
ord_0000163,cust_108c995b953c,NL,2026-01-05,0,0,0,2026-01-05T20:02:00
ord_0000164,cust_835d5e831434,NL,2026-01-05,0,0,0,2026-01-05T08:52:00
ord_0000165,cust_907bdcbc11fe,NL,2026-01-05,0,0,0,2026-01-05T02:35:00
ord_0000166,cust_0f427d4e1430,NL,2026-01-05,0,0,0,2026-01-05T14:26:00
ord_0000167,cust_0e3c49c57d4a,NL,2026-01-05,0,0,0,2026-01-05T14:35:00
ord_0000168,cust_24210acff902,NL,2026-01-05,0,0,0,2026-01-05T09:24:00
ord_0000169,cust_ed823ec32c5d,NL,2026-01-05,0,0,0,2026-01-09T10:58:00
ord_0000170,cust_cef5838d118d,NL,2026-01-05,0,0,0,2026-01-05T11:49:00
ord_0000171,cust_3849ba084da2,NL,2026-01-05,0,0,0,2026-01-05T07:23:00
ord_0000172,cust_f8d64a31eb7d,NL,2026-01-05,0,0,0,2026-01-05T08:24:00
ord_0000173,cust_7d12ba56e9f8,NL,2026-01-05,0,0,0,2026-01-05T12:10:00
ord_0000174,cust_090d3859ff68,NL,2026-01-05,0,0,0,2026-01-05T01:26:00
ord_0000175,cust_051c2e380d07,NL,2026-01-05,1,0,0,2026-01-05T18:35:00
ord_0000176,cust_1038e0b72d98,NL,2026-01-05,0,0,0,2026-01-05T19:15:00
ord_0000177,cust_48b361d46638,NL,2026-01-05,0,0,0,2026-01-05T16:03:00
ord_0000178,cust_a934c244755c,NL,2026-01-05,0,0,0,2026-01-05T08:13:00
ord_0000179,cust_13671077b66a,NL,2026-01-05,0,0,0,2026-01-05T01:13:00
ord_0000180,cust_8698616a6419,NL,2026-01-05,0,0,0,2026-01-05T13:48:00
ord_0000181,cust_8a8b2d66735e,NL,2026-01-05,0,0,0,2026-01-05T20:38:00
ord_0000182,cust_0f8e631d28e2,NL,2026-01-05,0,0,0,2026-01-05T22:24:00
ord_0000183,cust_3bcc1340d90b,NL,2026-01-05,0,0,0,2026-01-10T04:05:00
ord_0000184,cust_1aaf97e300d5,NL,2026-01-05,1,0,0,2026-01-05T12:35:00
ord_0000185,cust_abbb9233cee3,NL,2026-01-05,0,0,0,2026-01-05T13:10:00
ord_0000186,cust_7a20311cf7a4,NL,2026-01-05,0,0,0,2026-01-05T21:31:00
ord_0000187,cust_cba8d3a39041,NL,2026-01-05,0,0,0,2026-01-05T21:38:00
ord_0000188,cust_6d6e1059500d,NL,2026-01-05,0,0,0,2026-01-05T19:50:00
ord_0000189,cust_bc8db39f6143,NL,2026-01-05,0,0,0,2026-01-05T15:45:00
ord_0000190,cust_f292c8c5c2fe,NL,2026-01-05,0,0,0,2026-01-05T22:09:00
ord_0000191,cust_747ad1db126a,NL,2026-01-05,0,0,0,2026-01-05T12:44:00
ord_0000192,cust_bfa7634640c5,NL,2026-01-05,0,0,0,2026-01-05T21:25:00
ord_0000193,cust_2f84035610de,NL,2026-01-05,0,0,0,2026-01-05T22:37:00
ord_0000194,cust_4299da7466df,NL,2026-01-05,0,0,0,2026-01-05T07:33:00
ord_0000195,cust_b6cb293891dd,NL,2026-01-05,0,1,23,2026-01-05T06:59:00
ord_0000196,cust_fe3590759169,NL,2026-01-05,0,0,0,2026-01-05T22:27:00
ord_0000197,cust_a20a2b7bb084,NL,2026-01-05,0,0,0,2026-01-05T20:24:00
ord_0000198,cust_53f4041ba0cc,NL,2026-01-05,0,0,0,2026-01-05T22:08:00
ord_0000199,cust_9c05d48bbde0,NL,2026-01-05,0,0,0,2026-01-05T18:44:00
ord_0000200,cust_36790ecd55c2,NL,2026-01-05,0,0,0,2026-01-05T16:08:00
ord_0000201,cust_99cf15ac55d5,NL,2026-01-05,0,0,0,2026-01-05T01:50:00
ord_0000202,cust_8f0f97e140e1,NL,2026-01-05,0,0,0,2026-01-05T04:17:00
ord_0000203,cust_e85cdd30a33c,NL,2026-01-05,0,0,0,2026-01-05T08:19:00
ord_0000204,cust_98964da49d0a,NL,2026-01-05,0,0,0,2026-01-05T23:22:00
ord_0000205,cust_1e656185f98e,NL,2026-01-05,0,0,0,2026-01-05T06:20:00
ord_0000206,cust_9d6aa3d89c01,NL,2026-01-05,0,0,0,2026-01-05T02:17:00
ord_0000207,cust_a20a2b7bb084,UK,2026-01-05,0,0,0,2026-01-05T21:26:00
ord_0000208,cust_66c03337b22c,UK,2026-01-05,0,0,0,2026-01-05T19:00:00
ord_0000209,cust_5183d65cc71b,UK,2026-01-05,0,0,0,2026-01-05T07:31:00
ord_0000210,cust_5a39cadd1b00,UK,2026-01-05,0,1,81,2026-01-05T01:07:00
ord_0000211,cust_01299ac65733,UK,2026-01-05,1,0,0,2026-01-05T16:04:00
ord_0000212,cust_9f14025af006,UK,2026-01-05,0,0,0,2026-01-05T12:46:00
ord_0000213,cust_8e28c5eb829e,UK,2026-01-05,0,0,0,2026-01-05T13:22:00
ord_0000214,cust_68ac846d8dc1,UK,2026-01-05,0,0,0,2026-01-05T22:56:00
ord_0000215,cust_aaf5060b9517,UK,2026-01-05,0,0,0,2026-01-05T16:40:00
ord_0000216,cust_41a5bf614853,UK,2026-01-05,0,0,0,2026-01-05T16:49:00
ord_0000217,cust_973d94870ea2,UK,2026-01-05,0,0,0,2026-01-05T14:27:00
ord_0000218,cust_130790feced0,UK,2026-01-05,0,0,0,2026-01-05T11:25:00
ord_0000219,cust_759b87b87ba0,UK,2026-01-05,0,1,49,2026-01-05T15:39:00
ord_0000220,cust_12f26af0dcdf,UK,2026-01-05,0,0,0,2026-01-05T17:50:00
ord_0000221,cust_89aa1e580023,UK,2026-01-05,0,0,0,2026-01-05T17:04:00
ord_0000222,cust_10ba045e9ee4,UK,2026-01-05,0,0,0,2026-01-05T04:57:00
ord_0000223,cust_c8c817e80216,UK,2026-01-05,0,0,0,2026-01-05T06:59:00
ord_0000224,cust_7611f1a57f80,UK,2026-01-05,0,0,0,2026-01-05T12:07:00
ord_0000225,cust_a486e5558353,UK,2026-01-05,0,0,0,2026-01-05T10:20:00
ord_0000226,cust_7054d0451000,UK,2026-01-05,0,0,0,2026-01-05T07:46:00
ord_0000227,cust_3cb65cad26f0,UK,2026-01-05,0,0,0,2026-01-05T05:45:00
ord_0000228,cust_06b2d82840e4,UK,2026-01-05,0,0,0,2026-01-05T21:52:00
ord_0000229,cust_31d8edb99534,UK,2026-01-05,0,0,0,2026-01-05T11:28:00
ord_0000230,cust_8e614d39a1f1,UK,2026-01-05,0,0,0,2026-01-05T12:49:00
ord_0000231,cust_e0f05da93a0f,UK,2026-01-05,0,0,0,2026-01-05T05:05:00
ord_0000232,cust_14c54242e818,UK,2026-01-05,0,0,0,2026-01-05T18:15:00
ord_0000233,cust_313c938e0103,UK,2026-01-05,0,0,0,2026-01-05T21:41:00
ord_0000234,cust_bd3a797ba948,UK,2026-01-05,0,0,0,2026-01-05T11:07:00
ord_0000235,cust_03d0925ac4f5,UK,2026-01-05,0,0,0,2026-01-05T06:17:00
ord_0000236,cust_59279341ea59,UK,2026-01-05,0,1,25,2026-01-05T07:41:00
ord_0000237,cust_f64ee82a9f4a,UK,2026-01-05,0,0,0,2026-01-05T12:58:00
ord_0000238,cust_a3ab7bbaf739,UK,2026-01-05,0,1,57,2026-01-05T19:14:00
ord_0000239,cust_e5b861a6d8a9,UK,2026-01-05,0,0,0,2026-01-05T19:36:00
ord_0000240,cust_0fecf9247f3d,UK,2026-01-05,0,0,0,2026-01-05T08:01:00
ord_0000241,cust_8111eb155622,UK,2026-01-05,0,0,0,2026-01-05T06:46:00
ord_0000242,cust_3e6ce2279a7d,UK,2026-01-05,0,0,0,2026-01-05T06:24:00
ord_0000243,cust_d2f483672c02,UK,2026-01-05,0,0,0,2026-01-05T20:14:00
ord_0000244,cust_b3dfdc6efe32,UK,2026-01-05,0,0,0,2026-01-09T11:28:00
ord_0000245,cust_ed823ec32c5d,UK,2026-01-05,0,0,0,2026-01-05T22:14:00
ord_0000246,cust_d6723fa996ce,UK,2026-01-05,0,0,0,2026-01-05T03:35:00
ord_0000247,cust_63db0204e2f3,UK,2026-01-05,0,0,0,2026-01-05T02:06:00
ord_0000248,cust_53f4041ba0cc,UK,2026-01-05,0,0,0,2026-01-05T19:35:00
ord_0000249,cust_2b4da9421401,UK,2026-01-05,0,0,0,2026-01-05T21:18:00
ord_0000250,cust_d24eac45e69b,UK,2026-01-05,0,0,0,2026-01-05T12:11:00
ord_0000251,cust_1d2028ddcd74,UK,2026-01-05,0,0,0,2026-01-05T18:26:00
ord_0000252,cust_060672b85314,UK,2026-01-05,0,0,0,2026-01-05T10:05:00
ord_0000253,cust_3b86df3ff95a,UK,2026-01-05,0,0,0,2026-01-05T06:10:00
ord_0000254,cust_f57b8252cea0,UK,2026-01-05,0,0,0,2026-01-05T03:05:00
ord_0000255,cust_1744784df13e,UK,2026-01-05,0,0,0,2026-01-05T05:09:00
ord_0000256,cust_24210acff902,UK,2026-01-05,0,0,0,2026-01-05T09:24:00
ord_0000257,cust_c4c9f099e7a4,UK,2026-01-05,0,1,41,2026-01-05T08:03:00
ord_0000258,cust_96da37e95d5c,UK,2026-01-05,0,0,0,2026-01-05T08:08:00
ord_0000259,cust_1a09807a0e69,UK,2026-01-05,0,0,0,2026-01-05T16:48:00
ord_0000260,cust_2c6499976963,UK,2026-01-05,1,0,0,2026-01-05T07:56:00
ord_0000261,cust_489ca219174f,UK,2026-01-05,0,0,0,2026-01-05T04:43:00
ord_0000262,cust_172e1676eda4,UK,2026-01-05,0,0,0,2026-01-05T23:05:00
ord_0000263,cust_19e68d9fe08f,UK,2026-01-05,0,0,0,2026-01-05T01:55:00
ord_0000264,cust_f8b729102586,UK,2026-01-05,0,0,0,2026-01-05T17:52:00
ord_0000265,cust_0d866ba9f9fd,UK,2026-01-05,0,0,0,2026-01-05T08:57:00
ord_0000266,cust_b20a51d1d0cd,UK,2026-01-05,0,0,0,2026-01-05T14:25:00
ord_0000267,cust_5183d65cc71b,UK,2026-01-05,0,0,0,2026-01-05T22:22:00
ord_0000268,cust_8dfd13f43760,UK,2026-01-05,0,0,0,2026-01-05T06:43:00
ord_0000269,cust_311ba2ed6a5b,UK,2026-01-05,0,0,0,2026-01-05T04:30:00
ord_0000270,cust_2163909115c0,UK,2026-01-05,0,0,0,2026-01-05T05:08:00
ord_0000271,cust_40962624bfc2,UK,2026-01-05,0,0,0,2026-01-05T21:11:00
ord_0000272,cust_73daa9289ddd,UK,2026-01-05,0,0,0,2026-01-05T14:25:00
ord_0000273,cust_26c151f9669f,UK,2026-01-05,0,0,0,2026-01-05T17:21:00
ord_0000274,cust_ef0d2e96b08c,UK,2026-01-05,0,1,93,2026-01-14T07:46:00
ord_0000275,cust_56cc29cee9e8,UK,2026-01-05,0,0,0,2026-01-05T23:43:00
ord_0000276,cust_fed88b40aba6,UK,2026-01-05,0,0,0,2026-01-05T10:07:00
ord_0000277,cust_b93e56aec772,UK,2026-01-05,1,0,0,2026-01-05T16:58:00
ord_0000278,cust_480f5a496560,UK,2026-01-05,0,0,0,2026-01-05T10:23:00
ord_0000279,cust_c9a5da075f9e,UK,2026-01-05,0,0,0,2026-01-05T20:17:00
ord_0000280,cust_e97e2ffefd96,UK,2026-01-05,0,0,0,2026-01-05T14:41:00
ord_0000281,cust_46635b56d3c7,UK,2026-01-05,0,0,0,2026-01-05T06:39:00
ord_0000282,cust_81a83544cf93,UK,2026-01-05,0,0,0,2026-01-05T02:04:00
ord_0000283,cust_b8044b04302d,UK,2026-01-05,0,0,0,2026-01-05T20:06:00
ord_0000284,cust_84a5092e4a5b,UK,2026-01-05,0,1,55,2026-01-05T16:54:00
ord_0000285,cust_96061e92f58e,UK,2026-01-05,0,0,0,2026-01-07T18:35:00
ord_0000286,cust_930f7bc78c23,UK,2026-01-05,0,0,0,2026-01-05T02:52:00
ord_0000287,cust_1e5ee5e58c8f,UK,2026-01-05,0,0,0,2026-01-05T01:21:00
ord_0000288,cust_46e67c525617,UK,2026-01-05,0,0,0,2026-01-05T14:06:00
ord_0000289,cust_f6920d2ecbf7,UK,2026-01-05,0,0,0,2026-01-05T21:53:00
